planet_name,host_star_name,star_number_per_system,discovery_method,year_of_discovery,discovery_facility,spectral_type,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_mass_earth_mass,planet_rad_jupiter_rad,planet_mass_jupiter_mass,orbital_eccentricity,planet_equil_temp_k,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,stellar_surf_grav,distance_parsec,stellar_mass_imputation_method,stellar_luminosity_solar_lum,planet_orbital_velocity
TOI-1751 b,TOI-1751,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,37.468505,0.2133,2.8603922500000003,17.0,0.25518754,0.05348798,0.327,651.64,5983.0,1.3137,0.9191,4.205500000000001,113.335,observed,1.9840758052856386,2.0761605726337953
TOI-1753 b,TOI-1753,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,5.3846104,0.059,2.47852533,16.6,0.2211196,0.05222944,0.0,1005.43,5621.0,0.9715,0.9483,4.438,226.671,observed,0.8453368496461754,4.009792077542314
TOI-1758 b,TOI-1758,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,20.7051008425,0.1397045,3.5886842000000003,6.9,0.32016151,0.02170983,0.0,551.44,5160.0,0.8127500000000001,0.85265,4.53,96.6215,observed,0.42014830209719045,2.470900086035098
TOI-1759 b,TOI-1759,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),M0.0 V,18.850115,0.1167666666666666,3.106765326666667,10.866666666666667,0.2791690533333333,0.0340586266666666,0.0,421.32,3989.0,0.6125,0.608,4.607,40.0654,observed,0.0852232675082911,2.2822716329742336
TOI-1768.01,TOI-1768,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,7.337703649,0.076381,3.453,10.533519385771559,0.30805656,,,922.3513065828145,5994.0,1.1,1.1,4.396429342402846,157.597,observed,1.401335663281429,3.795584431235594
TOI-1772.01,TOI-1772,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,8.054246874,0.078375,2.905,7.585385546070862,0.25916719,,,806.6150992279031,5583.0,0.995,0.99,4.43781106066717,97.7562,observed,0.8629915093199059,3.5547069585963245
TOI-1775 b,TOI-1775,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,10.2405549,0.08,8.04728896,96.0,0.71793227,0.30204978,0.0,707.89,5284.0,0.8288,0.9218,4.565,149.234,observed,0.48044156230028784,3.395066945954937
TOI-1776 b,TOI-1776,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,2.799868,0.0378,1.21612741,1.4,0.10849581,0.00440489,0.0,1269.21,5785.0,0.9356,0.9196,4.457,44.647,observed,0.8795969796027681,4.933198211307249
TOI-1777.01,TOI-1777,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,14.650111974,0.119466,2.246,4.652415871774026,0.20037504,,,680.4407750589417,5859.0,0.98,1.06,4.480675741440852,79.7665,observed,1.0153972745768807,2.979241817589104
TOI-178 b,TOI-178,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,1.91455905,0.02607,1.176,0.96,0.104915785,0.0030205,,1040.0,4316.0,0.6565000000000001,0.6485000000000001,4.45,62.699,observed,0.13417915571206698,4.988379187622129
TOI-178 c,TOI-178,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,3.238468,0.037,1.7115,4.705,0.15268994,0.014803545,0.00032,873.0,4316.0,0.6565000000000001,0.6485000000000001,4.45,62.699,observed,0.13417915571206698,4.187252129949635
TOI-178 d,TOI-178,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,6.5576345,0.0592,2.6335,5.2,0.23494534,0.01636103,0.0068,690.0,4316.0,0.6565000000000001,0.6485000000000001,4.45,62.699,observed,0.13417915571206698,3.3103134670080485
TOI-178 e,TOI-178,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,9.9625305,0.0783,2.254,3.67,0.201088585,0.01154708,0.00038,600.0,4316.0,0.6565000000000001,0.6485000000000001,4.45,62.699,observed,0.13417915571206698,2.8783863942987
TOI-178 f,TOI-178,1.0,Transit,2021.0,Multiple Observatories,K,15.2326325,0.1039,2.352,5.63,0.20983157,0.01771396,0.00045,521.0,4316.0,0.6565000000000001,0.6485000000000001,4.45,62.699,observed,0.13417915571206698,2.498746509219751
TOI-178 g,TOI-178,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,20.713065,0.1275,2.9045,4.17,0.25912236,0.013120255,0.00043,470.0,4316.0,0.6565000000000001,0.6485000000000001,4.45,62.699,observed,0.13417915571206698,2.2556664591278923
TOI-1782.01,TOI-1782,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,4.987641028,0.05024,2.368,5.144287431118679,0.21125917,,,641.5839236305072,4336.0,0.669,0.68,4.6194787047316614,95.2649,observed,0.14193816281869465,3.6796340157759357
TOI-1782.02,TOI-1782,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,1.829024227,0.025739,1.839,4.4215996718342225,0.16406487,,,896.3599703758044,4336.0,0.669,0.68,4.6194787047316614,95.2649,observed,0.14193816281869465,5.140834294461252
TOI-1789 b,TOI-1789,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),F,3.20869115,0.04882,16.14093221,222.4798849,1.44,0.7,,1927.0,5991.0,2.168,1.507,3.943,229.067,observed,5.432574416183977,5.556901806056277
TOI-1794 b,TOI-1794,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,8.765528,0.082,3.29701268,8.7,0.29414028,0.02737326,0.0,992.91,5631.0,1.3162,0.9698,4.184,155.791,observed,1.562700432174741,3.4396095625970373
TOI-1798.01,TOI-1798,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,8.0215311655,0.074492,2.416532845,6.5,0.215588995,0.02045129,0.0,734.31,5135.5,0.78555,0.86215,4.572,113.181,observed,0.3850955056407831,3.402605369027253
TOI-1798.02,TOI-1798,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,0.4378124406666666,0.01074289,1.423870123333333,5.6,0.1269839566666666,0.01761957,0.0,2028.96,5145.400000000001,0.7837,0.8622713333333333,4.581,113.181,observed,0.3862478831004248,8.960585611549504
TOI-1799 b,TOI-1799,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,7.0901544325,0.071751,1.53219442,4.0,0.136693465,0.01258541,0.0,922.72,5694.0,0.9553,0.9753,4.45,62.1274,observed,0.8606751357359137,3.6874837654698505
TOI-1801 b,TOI-1801,2.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M0.5+/-0.5 V,10.6439275,0.075,2.01980941,5.738,0.1804575,0.01805377,0.0,462.365,3805.5,0.547,0.5305500000000001,4.75,30.6796,observed,0.05630039057929684,2.660158486439331
TOI-1803 b,TOI-1803,1.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),KV,6.293287,0.06,2.99,10.32,0.26675039,0.03247035,0.0,747.0,4687.0,0.715,0.756,4.62,119.24,observed,0.22135113216693672,3.5502607943064413
TOI-1803 c,TOI-1803,1.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),KV,12.885779,0.097,4.29,8.0,0.38272882,0.02517081,0.0,588.0,4687.0,0.715,0.756,4.62,119.24,observed,0.22135113216693672,2.792222450106732
TOI-1806.01,TOI-1806,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),MV,15.1454693,0.087735044,3.4095367,10.283032350176507,0.30384891,,,337.47,3272.0,0.401575,0.392935,4.82521,55.5211,observed,0.01658350652650581,2.1166487388218234
TOI-1807 b,TOI-1807,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),KV,0.5493723233333333,0.0107733333333333,1.37493861,2.505,0.1226640166666666,0.00788161,0.0,1897.05,4800.333333333333,0.718,0.7716,4.5986666666666665,42.5775,observed,0.2455977145684607,8.46439739330505
TOI-181 b,TOI-181,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),K,4.532,0.0539,6.9559,46.1687,0.6339,0.1452,0.1543,895.1,4994.0,0.745,0.822,4.608,96.2338,observed,0.30973946760172305,3.9058585393946217
TOI-1811 b,TOI-1811,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),KV,3.7130765,0.04389,11.14172682,308.9292116,0.994,0.972,0.052,962.2,4766.0,0.769,0.817,4.579,128.23,observed,0.2737528704010917,4.315222780742435
TOI-1820 b,TOI-1820,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),GV,4.860674,0.061,12.778238,731.0053361,1.14,2.3,0.043,1375.0,5734.0,1.51,1.04,4.24,248.504,observed,2.2114366303664976,4.129778282785426
TOI-1823 b,TOI-1823,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,38.8,0.212,7.5406241,67.4,0.67273058,0.21206412,0.0,423.63,4927.0,0.8049,0.8414,4.548,71.6456,observed,0.3425342111517392,1.9925457753345541
TOI-1824 b,TOI-1824,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,22.808533,0.151,2.7438269,16.0,0.24478826,0.05034163,0.0,528.67,5165.0,0.8123,0.8801,4.562,59.4314,observed,0.4213122238837822,2.4146407234452956
TOI-1836 b,TOI-1836,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),FV,20.380828,0.15835,8.282476959999999,38.45723725,0.7389143733333333,0.121,0.0433333333333333,927.755,6271.666666666667,1.6035,1.2794,4.145666666666666,191.649,observed,3.5691076752388855,2.8429493562215677
TOI-1836 c,TOI-1836,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),FV,1.7727471,0.03089,2.59987579,8.0,0.23194578,0.02517081,0.0,2007.6,6237.0,1.6454,1.2518,4.098,191.649,observed,3.6756640620781424,6.366980260677729
TOI-1842 b,TOI-1842,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),FIV,9.573939366666666,0.10005,11.962453923333332,89.4,1.0672204933333334,0.28128386,0.276,1199.55,6100.666666666667,2.031,1.4581,4.022,223.465,observed,5.1264754502377485,3.818212476993303
TOI-1846 b,TOI-1846,1.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),MV,3.9306737,0.03646,1.792,4.150923532799553,0.15987181,,,568.1,3568.0,0.397,0.418,4.862,47.2496,observed,0.022917658640831364,3.386528951175206
TOI-1853 b,TOI-1853,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),K2.5 V,1.2436258,0.0213,3.46,73.2,0.30868106,0.23031296,0.03,1479.0,4985.0,0.808,0.837,4.49,165.105,observed,0.3617205829725872,6.269716610163309
TOI-1855 b,TOI-1855,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,1.36414864,0.02398,18.49481816,360.09958513,1.65,1.133,0.033,1701.0,5359.0,1.041,0.987,4.397,176.833,observed,0.8019113071179018,6.4166591581867864
TOI-1859 b,TOI-1859,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),FV,63.48347,0.337,9.75181321,399.2956084457995,0.87,,0.57,516.5212734091033,6341.0,1.36,1.287,4.285,224.385,observed,2.682864132960718,1.95456135147921
TOI-1860 b,TOI-1860,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),G V,1.0662107,0.0204,1.31,1.4205374392835257,0.11687057,,,1885.0,5752.0,0.94,0.99,4.58,45.864,observed,0.8678028391689996,6.96750834540128
TOI-1883 b,TOI-1883,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),M,4.50638,0.0468,5.65,91.80079639019704,0.50406011,,,524.92,3477.0,0.494,0.492,4.5,115.369,observed,0.03200092342198587,3.242907856180712
TOI-1898 b,TOI-1898,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),FV,45.52234,0.269,9.39553231,129.0,0.83821469,0.40587939,0.485,674.54,6241.0,1.6131,1.2484,4.116,79.6682,observed,3.541841829408288,2.15464499048847
TOI-1899 b,TOI-1899,1.0,Transit,2020.0,Transiting Exoplanet Survey Satellite (TESS),M0,29.055156,0.1556,11.993620445,211.356416345,1.0699999999999998,0.665,0.044,370.0,3883.5,0.607,0.6295,4.6705,128.438,observed,0.0751900666996507,2.011722414713394
TOI-1937 A b,TOI-1937 A,2.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),GV,0.94667944,0.01932,13.97759893,638.83509807,1.247,2.01,0.0,2097.0,5814.0,1.08,1.072,4.401,415.135,observed,1.1957419634684425,7.4502151667579035
TOI-198 b,TOI-198,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M0 V,10.2152,0.1,1.44,1.6064648952909515,0.12846842,,,368.0,3650.0,0.441,0.467,4.75,23.7262,observed,0.03096980613236692,2.161391425632346
TOI-199 b,TOI-199,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),G9 V,104.854,0.4254,9.07927437,54.03082919,0.81,0.17,0.09,295.8399768852689,5255.0,0.82,0.936,4.582,102.27,observed,0.460053602870644,1.483590916267933
TOI-199 c,TOI-199,1.0,Transit Timing Variations,2023.0,Multiple Observatories,G9 V,273.69,0.807,8.564533344342216,88.99195396,,0.28,0.096,214.79236273267747,5255.0,0.82,0.936,4.582,102.27,observed,0.460053602870644,1.0771498888992606
TOI-1994 b,TOI-1994,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),AV,4.0337142,0.0613,13.67495645,7024.0077947,1.22,22.1,0.341,2290.0,7700.0,2.3,1.86,3.982,515.603,observed,16.684316611900087,5.509360853450946
TOI-2000 b,TOI-2000,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),GV,3.09833,0.04271,2.7,11.0,0.241,0.0347,0.0,1488.0,5611.0,1.134,1.082,4.363,175.713,observed,1.1436076027286948,5.034123070514551
TOI-2000 c,TOI-2000,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),GV,9.127055,0.0878,8.14,81.7,0.727,0.257,0.063,1038.0,5611.0,1.134,1.082,4.363,175.713,observed,1.1436076027286948,3.511085104833197
TOI-2005 b,TOI-2005,1.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),FIV,17.305904,0.16,11.99360935,2034.1018048,1.07,6.4,0.597,1027.2618963169402,7130.0,2.02,1.59,3.946,328.475,observed,9.461297710494634,3.1529243806870673
TOI-201 b,TOI-201,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),F6 V,52.978107666666666,0.3013,11.56207332,158.91453803,1.0315,0.5,0.2926666666666667,759.0,6394.0,1.3243333333333334,1.316,4.318,113.825,observed,2.630116576053958,2.0902746939866876
TOI-201 c,TOI-201,1.0,Transit Timing Variations,2025.0,Transiting Exoplanet Survey Satellite (TESS),F6 V,2800.0,4.28,11.13051784,4513.1633794,0.993,14.2,0.643,,,1.339,1.316,4.30351676281499,113.825,observed,,0.5546015054362367
TOI-2010 b,TOI-2010,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),F0,141.834025,0.5516,11.81426566,408.7273314,1.054,1.286,0.212,400.2,5929.0,1.079,1.112,4.417,109.19,observed,1.2907987635188432,1.4200879714802925
TOI-2015 b,TOI-2015,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M4,3.3486025,0.029711,3.3495,9.2,0.2986048599999999,0.02894644,0.0789,521.45,3245.5,0.33015,0.32305,4.995,47.3444,observed,0.010850229068723946,3.2980043337578504
TOI-2015 c,TOI-2015,1.0,Transit Timing Variations,2025.0,Multiple Observatories,M4 +/- 0.5,5.582796,0.041232,2.847652163203247,8.91,,0.028034,0.00033,448.0,3297.0,0.3273,0.3041,5.04,47.3444,observed,0.011356843709503317,2.7162265718835714
TOI-2018 b,TOI-2018,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),K V,7.435583,0.06181703244167514,2.268,9.2,0.20233776,0.02894644,0.0,536.006639399802,4174.0,0.62,0.57,4.62,27.9956,observed,0.10468465060421757,3.0370947108504636
TOI-2019 b,TOI-2019,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,15.3444,0.128,5.33275337,34.4,0.47575721,0.1082345,0.0,917.46,5626.0,1.7457,1.1832,4.025,198.007,observed,2.7392267561607335,3.040878581493068
TOI-2025 b,TOI-2025,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),GV,8.8720881,0.0906,12.20657998,1271.313628,1.089,4.0,0.402,1166.5,5928.5,1.459,1.2595,4.1785,335.985,observed,2.359281327862467,3.7291510170063398
TOI-2031 A b,TOI-2031 A,2.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),FV,5.71548654,0.066,14.20177855,254.2627256,1.267,0.8,0.076,1358.0,6490.0,1.241,1.174,4.32,276.105,observed,2.4513888147968,4.218296131370576
TOI-2046 b,TOI-2046,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),F8 V,1.4971842,0.026677767806127236,16.14093221,731.0053361,1.44,2.3,,1706.7657313949705,6250.0,1.21,1.13,4.3,289.668,observed,2.0043827661044515,6.509377547290421
TOI-2048 b,TOI-2048,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),G V,13.79019,0.10576599213664473,2.61,6.188949855554396,0.232849,,0.13,574.5994932676302,5185.0,0.79,0.83,4.561645937356262,116.567,observed,0.4047054710176241,2.8018250017637345
TOI-206 b,TOI-206,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),MV,0.7363104,0.0112,1.3,1.4064566732378863,0.11597843,,,910.0,3383.0,0.35,0.35,4.89,47.7465,observed,0.014395737862543494,5.59113520902231
TOI-2068 b,TOI-2068,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,7.768915,0.0632,1.821,4.316743738595559,0.16245902,,,520.62,3710.0,0.535,0.559,4.729,52.9328,observed,0.048651143506345126,2.974557364828372
TOI-2076 b,TOI-2076,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,10.355314,0.0731,2.544656385,16.1,0.22701943,0.05065626,0.0,773.17,5193.4,0.7671,0.8596750000000001,4.5668,41.9091,observed,0.38406162036812025,3.4299156843047265
TOI-2076 c,TOI-2076,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,21.0153535,0.142,3.52380529,55.0,0.3143733933333333,0.17304935,0.0,543.16,5193.0,0.7760666666666666,0.85285,4.540333333333334,41.9091,observed,0.3929716322061752,2.451134477049248
TOI-2076 d,TOI-2076,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),K,35.125528,0.199,3.2742925033333337,29.0,0.2921133133333333,0.0912442,0.0,457.68,5193.0,0.7760666666666666,0.85285,4.540333333333333,41.9091,observed,0.3929716322061752,2.07054547214315
TOI-2076 e,TOI-2076,1.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),KV,3.0223445,0.0385,1.355,1.4842979367985794,0.1209,,,1138.0,5192.0,0.796,0.8557,4.568317424075026,41.9091,observed,0.41309954878553024,4.7152571818556765
TOI-2081 b,TOI-2081,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),M1.0,10.50534,0.0752,2.04,3.8752285237083406,0.18199692,,,488.0,3800.0,0.534,0.54,4.5,62.3446,observed,0.05334660064329991,2.680173714583348
TOI-2084 b,TOI-2084,2.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M2+/-0.5,6.0784247,0.05006,2.47,5.573451306595605,0.22035902,,,527.0,3551.0,0.475,0.453,4.75,114.549,observed,0.032186945038557506,3.00869845038391
TOI-2088 b,TOI-2088,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),KV,124.72997,0.472,3.6831179,37.0,0.32858634,0.11641502,0.0,300.33,5081.0,0.8481,0.9027,4.533,126.46,observed,0.43011120435144584,1.3831704620345315
TOI-2093 b,TOI-2093,1.0,Radial Velocity,2025.0,Calar Alto Observatory,K5 V,12.836,0.097,3.0944036810048288,10.6,,0.03335133,0.0,535.0,4426.0,0.729,0.745,4.87,82.7982,observed,0.18297448984576176,2.771834227175925
TOI-2093 c,TOI-2093,1.0,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),K5 V,53.81149,0.257,2.3,15.8,0.20519261,0.04971236,0.0,329.0,4426.0,0.729,0.745,4.87,82.7982,observed,0.18297448984576176,1.7028898570247681
TOI-2095 b,TOI-2095,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M0.5-1.0 V,17.664856,0.101,1.275,4.1,0.113748075,0.01290004,0.06,347.0,3710.5,0.4465,0.4525,5.11,41.9176,observed,0.03390490408462646,2.1170133117206325
TOI-2095 c,TOI-2095,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M0.5-1.0 V,28.17226,0.1375,1.36,7.4,0.121331285,0.023283,0.065,297.0,3710.5,0.4465,0.4525,5.11,41.9176,observed,0.03390490408462646,1.814399538163799
TOI-2096 b,TOI-2096,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M4,3.1190633,0.025,1.243,1.3268213990635287,0.11089322,,0.15,445.0,3300.0,0.235,0.231,5.05,48.4809,observed,0.005875993869620077,3.0402617078521756
TOI-2096 c,TOI-2096,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),M4,6.38784,0.04,1.914,4.874592518438911,0.17075594,,0.1,349.0,3300.0,0.235,0.231,5.05,48.4809,observed,0.005875993869620077,2.403537919951575
TOI-2107 b,TOI-2107,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,2.4545467,0.03515,13.57407563,263.79757781,1.211,0.83,0.033,1397.0,5627.0,0.932,0.961,4.484,236.705,observed,0.781320708642457,5.229666725078561
TOI-2109 b,TOI-2109,1.0,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),F,0.67247414,0.01791,15.098497,1595.49860314,1.347,5.02,,3646.0,6540.0,1.698,1.453,4.139,262.041,observed,4.73234300370188,9.008655890472534
TOI-2120 b,TOI-2120,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),MV,5.7998164,0.0377,2.122,6.8,0.18931249,0.02139519,0.32,384.0,3131.0,0.245,0.211,4.985,32.1755,observed,0.0051755235509932124,2.3661677812566047
TOI-2128 b,TOI-2128,1.0,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),GV,16.34136,0.127,2.08874836,4.5,0.18634597,0.01415858,0.0,780.53,5968.0,1.1174,1.0251,4.349,36.578,observed,1.421092809109812,2.8415561369602123
TOI-2134 b,TOI-2134,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),K5 V,9.2292005,0.078,2.69,9.13,0.23998614,0.02872619,0.06,666.0,4580.0,0.709,0.744,4.8,22.6202,observed,0.19844686038335355,3.0889732714018745
TOI-2134 c,TOI-2134,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),K5 V,95.5,0.371,7.27,41.89,0.64858707,0.13180068,0.67,306.0,4580.0,0.709,0.744,4.8,22.6202,observed,0.19844686038335355,1.4163627517935922
TOI-2136 b,TOI-2136,1.0,Transit,2022.0,Transiting Exoplanet Survey Satellite (TESS),M4.5 V,7.851921,0.0547666666666666,2.16,6.37,0.1927026233333333,0.02004226,0.0233333333333333,392.0,3360.333333333333,0.3396666666666667,0.3357333333333334,4.903666666666667,33.3631,observed,0.013198517379718503,2.4763615991981696
TOI-2141 b,TOI-2141,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),GV,18.261589,0.1326,3.0985,22.05,0.27937851,0.0691208349999999,0.21,725.0,5647.0,0.95,0.918,4.41,77.682,observed,0.8233949735353409,2.6316283877483477
TOI-2141 c,TOI-2141,1.0,Radial Velocity,2025.0,Roque de los Muchachos Observatory,GV,5.4624,0.0585,2.3829451894586793,6.14,,0.0193186,,1095.0,5635.0,0.95,0.896,4.4,77.682,observed,0.8164183210886952,3.914272491949082
TOI-2141 d,TOI-2141,1.0,Radial Velocity,2025.0,Roque de los Muchachos Observatory,GV,60.45,0.2906,3.6419429866319577,14.9,,0.04688064,,491.4,5635.0,0.95,0.896,4.4,77.682,observed,0.8164183210886952,1.7562291601356919
TOI-2145 b,TOI-2145,1.0,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),FIV,10.2609385,0.1109,12.20069868,1719.38871041,1.088475305,5.40980187,0.209,1423.715,6188.5,2.74975,1.71845,3.7915,224.731,observed,9.949880218195858,3.937111017950399
