planet_name,star_number_per_system,spectral_type,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_mass_earth_mass,planet_equil_temp_k,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,stellar_surf_grav,stellar_luminosity_solar_lum,planet_orbital_velocity,habitable_zone_main_seq
2MASS J01225093-2439505 b,1.0,MV,72.00778546128129,52.0,11.209,7786.5,1600.0,3419.5,0.36645,0.3765925,4.85804,0.016472887569599,0.085115596183877,0
2MASS J02192210-3925225 b,1.0,MV,327.5794729726669,156.0,16.14096,4417.837,5.272973367791133,3064.0,0.281,0.108,4.59,0.006243922926846,0.0263162838774834,0
2MASS J12073346-3932539 b,1.0,MV,175.07372177353523,50.5,32.340077743902185,1430.075,1200.0,2825.0,0.21887,0.024,5.03186,0.0027373865839048,0.021803936862632,0
2MASS J19383260+4603591 b,2.0,sdB,411.0,0.92,21.30089853354015,597.51891851,563.110019661188,29564.0,0.203,0.48,5.508,28.24455262693379,0.7224398420394743,0
4 UMa b,1.0,KIII,269.785,0.8734999999999999,41.2985816704767,2383.990036055,815.1441845394725,4415.0,18.11,1.234,1.8,111.80200248083229,1.188778957783668,0
47 UMa b,1.0,GV,1083.04,2.0958,24.67114714151889,812.2238312540001,177.94438105010727,5861.053333333333,1.1749385,1.0615,4.3115845,1.461580744934742,0.7118034116317747,0
47 UMa c,1.0,GV,2391.0,3.6,11.726609241760425,171.621,135.5286759056163,5850.58,1.1749385,1.032596,4.3115845,1.4511617026988388,0.5356596741445349,0
47 UMa d,1.0,GV,14002.0,12.7,19.57087064581732,500.570447285,72.15735166643725,5850.58,1.1749385,1.032596,4.3115845,1.4511617026988388,0.2851926592103205,0
51 Eri b,3.0,FIV,9100.0,10.4,49.38530129518748,3464.3296363,700.0,7295.0,1.48726,1.75,4.31078,5.620369007724939,0.4102771581776084,0
51 Peg b,1.0,GV,4.23053038,0.0522624999999999,10.937244742029726,148.36025617,1111.10806802491,5763.920000000001,1.181177,1.035,4.315911,1.3816294796297734,4.450922871380835,0
55 Cnc B b,2.0,MV,6.7994,0.044,1.8210406418080136,3.5,332.5006191772043,3286.0,0.274,0.26,4.86,0.0078534631811284,2.4312819156154006,0
55 Cnc B c,2.0,MV,33.747,0.13,2.2209740194374006,5.3,193.4403727875032,3286.0,0.274,0.26,4.86,0.0078534631811284,1.414457757317769,0
55 Cnc b,2.0,GV,14.648188499999998,0.1143397884615384,14.41189295912943,264.0747930992308,700.0,5235.98625,0.9630672857142856,0.93,4.423311375000001,0.6254564864183897,2.8524481974704403,0
55 Cnc c,2.0,GV,44.33322222222222,0.2401362222222222,6.841694652761471,55.65345195555556,425.5985401497095,5241.127142857143,0.9630672857142856,0.9275,4.412355857142857,0.6279164954729991,1.9656360387292848,0
55 Cnc d,2.0,GV,4982.236363636363,5.596636363636363,29.064586499499185,1144.0132926145454,88.15874959324842,5241.127142857143,0.9630672857142858,0.9300000000000002,4.412355857142858,0.6279164954729993,0.4077114548065732,0
55 Cnc e,2.0,GV,0.7365474,0.01544,1.962,8.286054462307693,1958.0,5238.453076923077,0.9602778888888888,0.9140769230769228,4.428805916666668,0.6230113237955972,7.695603941306263,0
55 Cnc f,2.0,GV,260.78125,0.7815125,6.34419149529778,47.52984875375,235.9179589622732,5241.127142857143,0.9630672857142858,0.9242857142857144,4.412355857142857,0.6279164954729993,1.0877025330275674,1
6 Lyn b,1.0,KIV,906.9835,2.1295,22.58802883656603,675.4694583925,311.82952021874524,4952.333333333333,5.135000000000001,1.4866666666666666,3.17,14.230174324708484,0.8356856866385235,0
61 Vir b,1.0,GV,4.2149350000000005,0.0498805,2.1822129172373885,5.108518675,1012.1775794687996,5581.285,0.997755,0.928036,4.3543875,0.8667113309313819,4.314117770301133,0
61 Vir c,1.0,GV,38.05835,0.2163,3.896199539507749,17.156950115,486.0644431418141,5581.285,0.997755,0.928036,4.3543875,0.8667113309313819,2.0717108284201657,0
61 Vir d,1.0,GV,123.01,0.476,4.473412910040556,22.9,321.6520086349452,5577.0,0.963,0.942,4.34,0.8049056986863508,1.4070092708034252,0
7 CMa b,1.0,KIII,764.6999999999999,1.847,21.13760594061653,587.9855,320.2614751752998,4804.173333333333,4.992143333333334,1.3895,3.2016666666666667,11.91073645882198,0.8675026533812114,0
7 CMa c,1.0,KIV,996.0,2.1790000000000003,14.902351316515304,283.20605,297.4344468578362,4826.0,5.034000000000001,1.3895,3.1775,12.33290944500349,0.7986852139419387,0
70 Vir b,1.0,GV,116.68995833333332,0.4764166666666666,40.72806622792604,2315.677210435,445.9383303831068,5498.372,1.9059715,1.096666666666667,3.9562938,2.978922000252052,1.5174655225661455,0
75 Cet b,2.0,GIII,694.26,2.006,25.505513450155096,870.6933104750001,446.5632949199132,4827.5,10.44,2.205,2.66,53.11044950266964,1.04860956906233,0
75 Cet c,2.0,GIII,2051.62,3.929,15.06885199222696,289.85950718,316.94827724746824,4809.0,10.38,1.92,2.69,51.70156213739529,0.6991728955952791,0
8 UMi b,1.0,KV,93.37,0.4806666666666666,19.03798159711738,472.5063905166666,919.270996497412,4847.133333333333,10.515,1.475,2.57,54.7580872310287,1.752060067087535,0
81 Cet b,1.0,GIII,979.135,2.258,27.90965708487991,1051.05854195,427.99096388896135,4759.5,11.105,1.23,2.38,56.776981559399935,0.738185603180738,0
91 Aqr b,3.0,KIII,181.4,0.7,27.473218921093203,1017.0,749.8509167457579,4665.0,11.0,1.4,2.52,51.41404965066561,1.4144577573177688,0
AF Lep b,1.0,FV,8378.75,8.671500000000002,30.884941698998745,1298.8852423075,1400.0,6123.333333333333,1.25,1.2063333333333333,4.4,1.9708858991904807,0.3730452667389277,0
AU Mic b,1.0,MV,8.463129820000002,0.06486,4.1050362975,19.918485714285715,596.5,3686.857142857143,0.749,0.5016666666666666,4.4448,0.0929990956754687,2.7815965205030926,0
AU Mic c,1.0,KV,18.859077000000003,0.11025,2.8506735533333334,14.24,456.5,3681.6,0.7484999999999999,0.5025,4.4585,0.0923463776526056,2.135274521254116,0
AU Mic d,1.0,KV,12.73596,0.0852742090579766,1.025017495201417,1.053,440.5196635302959,3678.0,0.744,0.51,4.404,0.0908829929333931,2.445970540687301,0
AU Mic e,1.0,KV,33.25,0.1706808119359723,4.301579651358471,21.1,325.73506412085004,3665.0,0.82,0.6,4.52,0.1088462498590558,1.8752460489435685,1
BD+03 2562 b,1.0,KIII,481.9,1.3,38.27846195961856,2034.112,828.3146232452423,4095.0,32.35,1.14,1.89,264.0304673028719,0.9366034075418702,0
BD+05 4868 A b,2.0,KV,1.271869,0.0208,2.3940586172202942,6.2,1820.0,4596.0,0.69,0.7,4.6,0.1905935114670406,5.802195214266655,0
BD+14 4559 b,1.0,KV,268.94,0.7785,16.046205784520325,330.5432,215.79734058852708,4936.0,0.905,0.49,4.43,0.4362019598014325,0.7934941248892028,0
BD+15 2375 b,1.0,KIII,153.22,0.576,16.20042641437007,337.21763,743.0803521479423,4649.0,8.95,1.08,2.61,33.57175965926694,1.369542834501403,0
BD+15 2940 b,1.0,KV,137.48,0.539,16.5539414310634,352.78,1015.5923370170852,4796.0,14.7,1.1,2.8,102.57492714367326,1.4288181027161575,0
BD+20 2457 b,1.0,KII,379.63,1.25,68.22905417947952,6807.63,1065.7649265541882,4198.0,49.0,2.8,1.64,669.0394812035526,1.496921386347587,0
BD+20 2457 c,1.0,KII,621.99,2.01,52.66857059744469,3963.17,828.2500834464939,4137.0,49.0,2.8,1.51,630.9923494370081,1.1804727626458584,0
BD+20 274 b,1.0,KIII,578.2,1.3,31.29160478962612,1334.886,635.4649541114319,4296.0,17.3,0.8,1.99,91.46167422973544,0.784599995536464,0
BD+20 594 b,1.0,GV,41.686548,0.241,2.38784117,19.274050000000003,546.0,5745.0,0.9880406666666668,1.67,4.46,0.9541125801547076,2.632841399284414,0
BD+37 3172 b,1.0,KIII,1887.76,4.65,48.73021886125228,3368.9811142,599.7728585682573,4500.0,50.24,3.75,1.5,928.62242379059,0.8981815740788065,0
BD+42 2315 b,1.0,KIII,123.05,0.54,11.830225274546851,174.80562385,1049.0850549371698,4500.0,17.85,1.38,2.0,117.22394854389113,1.5988865428867385,0
BD+48 738 b,1.0,KIII,392.6,1.0,15.053067686747136,289.2253,593.6146732680568,4414.0,11.0,0.74,2.24,41.21018228904766,0.8603810646902178,0
BD+48 740 b,1.0,KIII,733.0,1.7,20.299487629248237,540.311,453.1929779005264,4534.0,10.33,1.09,2.48,40.45913152282469,0.8008732209443585,0
BD+49 828 b,1.0,KV,2590.0,4.2,19.718599040138876,508.5,269.617897375189,4943.0,7.6,1.52,2.85,30.93709111348296,0.6016890843798207,1
BD+60 1417 b,1.0,KV,1661.999999999999,1662.0,14.68376472,4767.426105,1303.0,4993.0,0.797,1.0,4.5539,0.3542034255369291,0.0245334979820649,0
BD-08 2823 b,1.0,KV,5.599999999999999,0.0579999999999999,3.3756049639150083,12.7132,678.2813523429796,4781.0,0.71,0.5,4.279999999999999,0.2363096854963961,2.9366080797324776,0
BD-10 3166 b,1.0,KV,3.48761125,0.0440499999999999,12.234387972887111,187.5197,1009.9508556545196,5392.16,0.9398725,1.47,4.559966,0.6700061928591575,5.777775925684387,0
BD-11 4672 b,1.0,KV,1650.5,2.32,12.234233448421143,187.51475,91.44835522372652,4512.5,0.5795,0.611,4.371,0.1249296692599513,0.5132767550514772,0
BD-11 4672 c,1.0,KV,74.2,0.3,3.69646449816934,15.37,269.2632940672107,4550.0,0.639,0.651,4.642,0.1570135572369946,1.473346347859697,1
BD-13 2130 b,1.0,KIII,714.299995,1.88,47.81921326981704,3238.6877,588.4939134515305,4545.0,19.17,2.26,2.2,140.69207210708677,1.0966051444133391,0
BD-14 3065 b,3.0,FIV,4.2889731,0.0656,21.59,3932.0,2001.0,6935.0,2.35,1.41,3.85,11.46070769881429,4.636952217338359,0
BD-17 63 b,1.0,KV,653.942495,1.34,34.53043992455071,1639.99458012,138.90027898264668,4689.5,0.715,0.7404999999999999,4.225,0.221823776278196,0.7435070933648127,0
BD-210397 b,1.0,KV,1891.0,2.63,13.032583422685017,214.0,87.54283886927367,4051.0,0.747,0.679,4.67,0.1348279794990807,0.5081968828554698,0
BD-210397 c,1.0,KV,6324.666666666667,5.919999999999999,33.35601327885987,1525.5763536,58.3495682434942,4051.0,0.747,0.6866666666666666,4.67,0.1348279794990807,0.3406333090278002,0
BEBOP-3 b,2.0,FV,547.0,1.444,11.912248288498072,177.34825111,242.07525028006245,6033.0,1.414,1.083,4.203,2.3764132772396795,0.8661749420374933,0
Barnard b,1.0,MV,3.15375,0.02292,0.5921590021703603,0.3345,419.0,3195.0,0.185,0.162,4.9,0.0031997552237963,2.659041923260609,0
Barnard c,1.0,MV,4.1244,0.0274,0.592582349423517,0.335,400.0,3195.0,0.185,0.162,4.9,0.0031997552237963,2.4319643807279623,0
Barnard d,1.0,MV,2.3402,0.0188,0.5277969367394141,0.263,483.0,3195.0,0.185,0.162,4.9,0.0031997552237963,2.935983203019425,0
Barnard e,1.0,MV,6.7392,0.0381,0.4551571735574723,0.193,340.0,3195.0,0.185,0.162,4.9,0.0031997552237963,2.0623862445438568,0
CD Cet b,1.0,MV,2.2907,0.0185,1.9295371997728896,3.95,464.0,3130.0,0.175,0.161,4.93,0.002637201399404,2.950543744231444,0
CFHTWIR-Oph 98 b,1.0,MV,8040000.0,200.0,20.8487041,2479.0615746,1800.0,2320.0,0.245,0.0147,3.845,0.0015601773124728,0.00857469445292,0
COCONUTS-2 b,1.0,MV,402000000.0,7506.0,12.44196858,2272.4731100500003,434.0,3406.0,0.388,0.37,4.83,0.0181774046684993,0.0070221736682272,0
CoRoT-1 b,1.0,GV,1.5089655873333332,0.0262199999999999,17.1629388,348.97436,1882.3333333333333,6019.6,1.15275,0.9766666666666666,4.270333333333333,1.5654191627520753,6.1042431303165445,0
CoRoT-10 b,1.0,KV,13.2406,0.1056666666666666,10.763466333333334,875.0811,623.5,5075.0,0.7743333333333333,0.8946666666666667,4.651,0.3568534883473484,2.910292289022433,0
CoRoT-11 b,1.0,FV,2.994317606,0.043795,15.9058535,777.085875,1702.3333333333333,6420.6,1.3623333333333332,1.2600000000000002,4.2435,2.829821707444156,5.364731504981168,0
CoRoT-12 b,1.0,GV,2.828043936,0.0397224999999999,15.6195015,285.4083125,1423.0,5675.0,1.0886,1.0630000000000002,4.383,1.102782773474524,5.1739631276834,0
CoRoT-13 b,1.0,GV,4.03518,0.0510233333333333,11.291211,418.57623,1566.0,5945.0,1.01,1.089,4.394666666666667,1.143246902419899,4.62066528701102,0
CoRoT-14 b,1.0,FV,1.5121399999999998,0.0269266666666666,11.949523999999998,2403.8182333333334,1944.0,6036.666666666667,1.2033333333333334,1.1283333333333332,4.343999999999999,1.7252440040204322,6.474442766152288,0
CoRoT-16 b,1.0,GV,5.35227,0.0618,13.112265,169.08203500000002,1005.3184363649624,5650.0,1.19,1.098,4.36,1.2947250897445337,4.215818608643364,0
CoRoT-17 b,1.0,GV,3.7681,0.0474333333333333,11.383547666666669,773.3740333333334,1618.0,5740.0,1.59,1.041,4.2175,2.462247290409447,4.685527876498576,0
CoRoT-18 b,1.0,GV,1.90007496,0.0290999999999999,14.05794075,1072.663725,1509.0,5440.0,0.981,0.9325,4.43325,0.7561769997607497,5.661778954035878,0
CoRoT-19 b,1.0,FV,3.89713178,0.0515533333333333,14.086106666666666,355.4361166666667,1815.0,6090.0,1.65,1.21,4.081250000000001,3.3599043104472712,4.845507761730511,0
CoRoT-2 b,2.0,GV,1.742996421666667,0.028214,16.358675,1090.1411666666663,1534.6666666666667,5629.444444444444,0.9036,0.9738,4.446428333333333,0.7357062485822271,5.87594251085898,0
CoRoT-20 b,1.0,GV,9.242916,0.08972,10.76175,1396.53318,1042.0,5880.0,1.16,1.1324999999999998,4.260000000000001,1.4431621588919763,3.553443846483844,0
CoRoT-21 b,1.0,FIV,2.72474,0.04165,14.5717,711.9392,1720.1940788021066,6200.0,1.95,1.29,3.7,5.041106013742097,5.566245233693923,0
CoRoT-22 b,1.0,GV,9.75598,0.092,4.88,12.2,885.0,5939.0,1.136,1.099,4.361,1.4404553927476222,3.456845077093589,0
CoRoT-23 b,1.0,GV,3.6313,0.0481633333333333,12.255356666666666,948.1848333333334,1685.0,5900.0,1.61,1.134,4.154,2.818056191442961,4.853144730980151,0
CoRoT-24 b,1.0,KV,5.1134,0.056,3.7,5.7,1070.0,4950.0,0.86,0.91,4.55,0.3983891923309774,4.031824936836402,0
CoRoT-24 c,1.0,KV,11.759,0.098,5.0,28.0,850.0,4950.0,0.86,0.91,4.55,0.3983891923309774,3.047773175033663,0
CoRoT-25 b,1.0,FV,4.86069,0.0578449999999999,12.10786,89.467095,1330.0,6040.0,1.19,1.09,4.31,1.6909529636986758,4.341655100026555,0
CoRoT-26 b,1.0,GV,4.20474,0.05255,14.12167,174.8007,1600.0,5590.0,1.79,1.09,3.99,2.807004723672525,4.555141504336179,0
CoRoT-27 b,1.0,GV,3.57532,0.04715,11.2872315,3287.8795,1500.0,5900.0,1.08,1.05,4.4,1.268076363450125,4.719856393512299,0
CoRoT-28 b,1.0,GIV,5.20851,0.0596499999999999,10.704595,153.352975,1140.743393560016,5150.0,1.78,1.01,3.6,1.9996720240438923,4.115574302773485,0
CoRoT-29 b,1.0,KV,2.8505671666666665,0.0388,10.0881,268.56635,1027.7493505992245,5262.666666666667,0.9,0.97,4.31386,0.5574402462749232,5.000863359506552,0
CoRoT-3 b,1.0,FV,4.25679955,0.05739,11.3499609,6856.315725,1695.0,6694.5,1.55875,1.37,4.220333333333333,4.378399308307698,4.886716621144614,0
CoRoT-30 b,1.0,GV,9.06005,0.0844,11.309881,921.707,752.2702320613677,5650.0,0.91,0.98,4.4,0.7571229763558,3.4081350721434784,0
CoRoT-31 b,1.0,GIV,4.62941,0.0586,16.36514,266.9772,1399.978073284629,5700.0,2.15,1.25,3.85,4.377903581584719,4.619353331924992,0
CoRoT-32 b,1.0,SD,6.7183689,0.071,6.38913,47.6745,938.0,5970.0,0.79,1.08,4.67,0.7112812444345145,3.900835958633005,0
CoRoT-35 b,1.0,FV,3.22748,0.0429,18.83108758,349.6112477,1747.0,6390.0,1.65,1.01,4.01,4.072500731879283,4.852963498408525,0
CoRoT-36 b,1.0,FV,5.616531,0.066,15.80466279,216.12331676,1567.0,6730.0,1.52,1.32,4.16,4.252431071271,4.472908167217848,0
CoRoT-4 b,1.0,FV,9.20205,0.0904833333333333,13.22705,228.19940666666665,1066.0,6190.0,1.1625,1.16,4.402950000000001,1.780075280042821,3.581126670043608,0
CoRoT-5 b,1.0,FV,4.03790396,0.04966,14.6109085,148.9017025,1394.3333333333333,6100.0,1.1623333333333334,1.0,4.3114333333333335,1.6783037900415347,4.488194057353141,0
CoRoT-6 b,1.0,FV,8.886601924999999,0.0854666666666666,13.140119666666664,939.7051,1021.0,6090.0,1.031,1.0513333333333332,4.4275,1.3118263528879126,3.5078968793778382,0
CoRoT-7 b,1.0,GV,0.85362873375,0.0170232,1.652507333333333,4.07660518,1833.0,5266.75,0.8534892,0.8877142857142858,4.510008571428571,0.50287115574716,7.222557161249966,0
CoRoT-7 c,1.0,GV,3.698333333333333,0.0455,2.7684640787895227,8.4,928.5083189164836,5254.0,0.864273,0.9043333333333332,4.51853,0.5106837224510224,4.458959781637174,0
CoRoT-8 b,1.0,KV,6.2123515,0.0633225,6.92457725,69.28629,896.0,5080.0,0.7806666666666667,0.882,4.545,0.3641463583428466,3.7327615695241807,0
CoRoT-9 b,2.0,GV,95.2731274,0.403675,11.82283025,266.33974,416.5,5625.0,0.9533333333333333,0.96,4.518666666666667,0.8163370617085443,1.54239167872538,0
DH Tau b,1.0,MV,477.5394921787819,330.0,30.2643,3496.065,2200.0,4371.0,0.27,0.33,4.00103,0.0238748473914007,0.0316282369666443,0
DMPP-1 b,1.0,FV,18.57,0.1462,4.599523177344277,24.27,877.0,6196.0,1.26,1.21,4.41,2.0993100097821573,2.877358548508682,0
DMPP-1 c,1.0,FV,6.584,0.0733,2.9511156954684994,9.6,1239.0,6196.0,1.26,1.21,4.41,2.0993100097821573,4.063644259383649,0
DMPP-1 d,1.0,FV,2.882,0.0422,1.783272084014908,3.35,1632.0,6196.0,1.26,1.21,4.41,2.0993100097821573,5.355640827654037,0
DMPP-1 e,1.0,FV,5.516,0.0651,1.9711194500825997,4.13,1314.0,6196.0,1.26,1.21,4.41,2.0993100097821573,4.311984339175036,0
DMPP-2 b,1.0,FV,5.2072,0.0664,10.59751361491876,138.89171,1000.0,6500.0,1.78,1.44,4.1,5.074383440740692,4.6577072705598574,0
DMPP-3 A b,2.0,KV,6.6734,0.0662,1.5737916172823083,2.58,854.0,5138.0,0.91,0.87,4.3,0.5177844865802862,3.625814785080389,0
DMPP-4 b,1.0,FV,3.4982,0.04853,3.309705812539693,12.2,1383.8541728162936,6400.0,1.38,1.25,4.24,2.866605426815989,5.0760377685383125,0
DS Tuc A b,2.0,GV,8.138484,0.0787724040288856,5.665,413.179,850.0,5485.0,0.964,0.9845,4.6,0.7546584607048681,3.535865969875758,0
EPIC 201170410.02,1.0,KV,6.7987,0.0349,1.047,1.0615261230867454,420.4773693390367,3648.0,0.282,0.287,4.999,0.0126359350590422,2.8681589705716517,0
EPIC 201427007 b,1.0,GV,0.72091,0.014666903796378,1.5,1.6940204031852832,1828.5650406444288,5633.0,0.94,0.8099042531541133,4.4,0.7981868381141571,7.432289231607012,0
EPIC 201595106 b,1.0,GV,0.87716675,0.0177,1.3676880225,7.67,1956.0,5728.7925,0.9562435,0.988,4.4922025,0.8836478207539699,7.472515474841082,0
EPIC 201757695.02,1.0,KV,2.0478,0.0296,0.90819,0.8823273272250314,862.1626116068295,4520.0,0.655,0.727,4.659,0.1606668167464761,4.956742223164991,0
EPIC 201841433 b,1.0,KV,4.1694233333333335,0.035,1.1833333333333331,1.2446270281664655,868.0619913079345,5053.0,0.6282305,0.802,4.595,0.2308474476933862,4.787713410810162,0
EPIC 205950854 c,1.0,GV,8.049707333333332,0.0756684542413171,1.37,1.5056940606955262,960.6,5502.7,0.867,0.892,4.512148686984774,0.618345764135371,3.4339975425464817,0
EPIC 206024342 c,1.0,GV,0.9116662333333334,0.0195564430941119,1.3033333333333337,1.4111466642206272,1665.0909602715133,5686.0,1.02,1.2005446478618045,4.5,0.9757029429104372,7.836447125843763,0
EPIC 206024342 d,1.0,GV,14.642393000000002,0.1109534118967054,2.6,6.143973886253817,729.8748111938968,5936.666666666667,1.02,0.8499205224187032,4.35,1.1594735674541028,2.768176714746066,0
EPIC 206042996 b,1.0,KV,5.29808,0.0491701659510755,1.7,3.650021042300783,531.9544038610107,4114.0,0.5,0.565,4.8,0.0642520528738673,3.390379948568607,0
EPIC 206042996 c,1.0,KV,0.35489686,0.008536957781548,1.325,1.4417190657924497,1285.1123971158322,4003.5,0.5349999999999999,0.6590001849523655,4.8,0.0659715587259831,8.787517145349288,0
EPIC 206215704 b,1.0,MV,2.254912,0.0249396900558813,1.0,1.0,423.2718454049132,3297.0,0.25,0.407,4.9,0.0066259118817223,4.0404213998404765,0
EPIC 206317286 c,1.0,KV,17.509878,0.1241184582917185,2.291333333333333,4.832453890644628,471.61060246682416,4750.5,0.744,0.832,4.596,0.2529257292026911,2.5895151779531984,0
EPIC 211822797 b,1.0,KV,21.16900257833333,0.12525,2.0700000000000003,3.984223166442408,431.0,3941.442,0.5910219999999999,0.6003355,4.66914,0.0756341106992675,2.189692493004974,0
EPIC 211945201 b,1.0,GV,19.493356205,0.14865,5.998128192857143,19.0,837.4499999999999,6095.0,1.3846615000000002,1.1693333333333331,4.215475,2.3739519465491035,2.8051861900471398,0
EPIC 212297394 b,1.0,KV,2.289251,0.031940442027451,1.5443333333333331,2.887540943602615,1149.0,5171.0,0.7745,0.8294999999999999,4.55,0.3847962626174896,5.096977519495358,0
EPIC 212297394 c,1.0,KV,5.213581666666666,0.0553108734054024,2.28,4.787140889350649,866.0,5089.5,0.7881715,0.8305,4.56378,0.3739657067490786,3.8756053270364106,0
EPIC 212587672 b,1.0,FV,15.282993333333335,0.119307948331029,1.2566666666666666,1.3458173540108052,756.0,6004.0,0.97785,0.97,4.45,1.1148002679935758,2.851846607541304,0
EPIC 212587672 c,1.0,FV,23.22892694333333,0.1636364256060295,2.2936488325,4.84173660780421,658.0,6010.5,0.9564968,1.0833333333333333,4.50291,1.0712708774375834,2.573451838215857,0
EPIC 212624936 b,1.0,GV,0.578657,0.0125777207275824,1.2,1.2674639621271098,2010.0912276447805,5765.0,0.93,0.792763907370974,4.4,0.8571424293133951,7.94046516783131,0
EPIC 212624936 c,1.0,GV,11.8126535,0.0945528330397929,2.485,5.637936067981858,736.6662798307591,5765.0,0.939,0.8081819692115186,4.4,0.8738125562685117,2.924100462678424,0
EPIC 212737443 b,1.0,KV,13.604326513333334,0.098,2.586,6.081268643390812,536.0,4615.333333333333,0.6703566666666667,0.7126666666666667,4.638606666666667,0.1829422456146787,2.6971504292643185,0
EPIC 212737443 c,1.0,KV,65.55,0.28,2.69,6.554345520188984,316.0,4684.0,0.673,0.69,4.622,0.1956084104863976,1.5700754165195858,1
EPIC 220492298 b,1.0,GV,0.762406,0.0158507584991687,0.99,0.9870195456944256,1707.5846825696017,5620.0,0.89,0.9140248131212374,4.5,0.7089492142944691,7.595020532351783,0
EPIC 220554210 c,1.0,GV,0.7053353333333333,0.0151907620703723,1.6033333333333335,3.164157732468695,1815.000648891501,5499.0,1.0065,0.94,4.5,0.8310980955740239,7.867724245739826,0
EPIC 220674823 b,1.0,GV,0.5712738083333334,0.0129039999999999,1.7072962825,8.186666666666667,2204.833333333333,5547.8,0.9678254444444444,0.9316,4.483111111111111,0.7960990509770474,8.498211720927776,0
EPIC 220674823 c,1.0,GV,13.339028363636364,0.10736,2.7919001427272723,6.544,764.3333333333334,5553.555555555556,0.966178625,0.9316,4.491,0.7966896651266168,2.9462423813621874,0
EPIC 228836835 b,1.0,KV,0.7281215000000001,0.0118448571350905,1.185,1.246906404023547,932.0,3644.0,0.32,0.418179,4.90245,0.0161995622783779,5.942800899192141,0
EPIC 229004835 b,1.0,GV,16.139231,0.1237,2.147923185,10.4,759.0,5865.75,0.991831,0.96,4.430103333333333,1.0448631273927529,2.7862863714127517,0
EPIC 246851721 b,2.0,FV,6.18025145,0.07229,11.780659,953.49,1401.0,6202.0,1.586,1.317,4.157,3.3390526230568383,4.26902559949789,0
EPIC 248847494 b,1.0,KIV,3650.0,4.5,12.44199,4131.79,183.0,4898.0,2.7,0.9,3.52,3.764371714260875,0.4472908167217847,0
EPIC 249893012 b,1.0,GIV,3.5951,0.047,1.95,8.75,1616.0,5430.0,1.71,1.05,3.99,2.2807694603381115,4.727382079493165,0
EPIC 249893012 c,1.0,GIV,15.624,0.13,3.67,14.67,990.0,5430.0,1.71,1.05,3.99,2.2807694603381115,2.842483532594363,0
EPIC 249893012 d,1.0,GIV,35.747,0.22,3.94,10.18,752.0,5430.0,1.71,1.05,3.99,2.2807694603381115,2.1850344726832494,0
G 264-012 b,1.0,MV,2.30538,0.02279,1.550250635406919,2.5,587.0,3326.0,0.305,0.297,4.85,0.0102135920703218,3.6106138692343777,0
G 264-012 c,1.0,MV,8.0518,0.0525,1.8821581342203677,3.75,387.0,3326.0,0.305,0.297,4.85,0.0102135920703218,2.37888559729974,0
G 9-40 b,1.0,MV,5.7459792,0.04015,1.9625,4.0,448.3,3370.25,0.30605,0.2917333333333333,4.90875,0.0108423416254596,2.696033202114647,0
GJ 1002 b,1.0,MV,10.3465,0.0457,1.0375098475150415,1.08,230.9,3024.0,0.137,0.12,5.1,0.0014081798694519,1.620718192061298,0
GJ 1002 c,1.0,MV,21.202,0.0738,1.1584951354893591,1.36,181.7,3024.0,0.137,0.12,5.1,0.0014081798694519,1.2753736092932282,0
GJ 1061 b,1.0,MV,3.204,0.021,1.1625631135701755,1.37,326.3563406749165,2953.0,0.156,0.12,5.130754076899772,0.0016603239573991,2.390869983461736,0
GJ 1061 c,1.0,MV,6.689,0.035,1.3034528743675853,1.74,252.79453447262915,2953.0,0.156,0.12,5.130754076899772,0.0016603239573991,1.851959925778901,0
GJ 1061 d,1.0,MV,13.031,0.054,1.2670568453438988,1.64,203.5189354678024,2953.0,0.156,0.12,5.130754076899772,0.0016603239573991,1.490969389072616,0
GJ 1132 b,1.0,MV,1.6289298420000002,0.0154433333333333,1.2278786625,1.665409638,541.45,3259.75,0.2113999999999999,0.1837,4.959,0.0045272762122214,3.449522955538281,0
GJ 1132 c,1.0,MV,8.929,0.0476,1.5911985227525232,2.64,300.0,3270.0,0.2105,0.181,5.048996402086882,0.0045455355738741,1.95034209790035,0
GJ 1148 b,1.0,MV,41.384,0.1660353333333333,9.043789608454064,99.71774332333332,197.99847767015748,3310.523333333333,0.361226,0.344045,4.8705153333333335,0.0140615911685692,1.4397342958974473,0
GJ 1148 c,1.0,MV,534.24,0.9211,7.908963980362889,75.34769291,84.52030842981094,3322.285,0.3625795,0.358815,4.872943,0.0143695736592266,0.6242476094303526,0
GJ 1151 c,1.0,MV,389.7,0.5714,3.097195847346957,10.62,74.25259592888212,3280.0,0.1781,0.1639,5.09,0.0032939201256244,0.5356663221712538,0
GJ 1214 b,1.0,MV,1.580404169681053,0.0146866666666666,2.656676222222222,8.41,573.8,3070.25,0.2095656470588235,0.1641111111111111,5.008251875,0.003501265104674,3.343353961543104,0
GJ 1252 b,1.0,MV,0.5182395599999999,0.009155,1.1886666666666668,1.32,1089.0,3458.0,0.391,0.381,4.834393488444957,0.0196129680343162,6.452207081762496,0
GJ 1265 b,1.0,MV,3.6511,0.026,2.6055555960949337,7.4,356.57296261513915,3236.0,0.192,0.178,5.09,0.0036268229827144,2.616967391290631,0
